,title,year,counts,longitude,latitude,distance,dist_arange,year_arange
0,(주)브알라,201302,1,126.92573519999999,37.5552052,0.40692280529542685,500m,2013
1,(주)슈니발렌코리아,201301,1,126.92382533250314,37.55425954162149,0.3133527842585424,500m,2013
2,(주)올리버브라운코리아,201502,1,126.92466689972427,37.55572489991765,0.45984729827841253,500m,2015
3,(주)지엔씨미디어,201403,1,126.91950169972428,37.55535309991765,0.6391547985786701,1000m,2014
4,(주)카페베네,201504,1,126.923601,37.552616,0.16659793162205458,500m,2015
5,(주)코코브루니,201303,1,127.02638632310159,37.50234118432214,10.499036215095936,na,2013
6,(주)터미너스,201403,1,126.91749219972428,37.55308869991765,0.6819221536437268,1000m,2014
7,100% Original Coffee,201301,1,126.91972939396364,37.548760762208865,0.5598925061184709,1000m,2013
8,100%오리지날(지하 1층),201301,1,126.91934389972427,37.54901589991768,0.573802925596785,1000m,2013
9,17도씨,201603,1,126.92307459972427,37.56215399991762,1.1845637707599141,1500m,2016
10,17도씨,201704,1,126.92307459972427,37.56215399991762,1.1845637707599141,1500m,2017
11,17도씨,201802,1,126.92307459972427,37.56215399991762,1.1845637707599141,1500m,2018
12,1984,201301,1,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2013
13,1984,201302,2,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2013
14,1984,201303,7,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2013
15,1984,201304,3,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2013
16,1984,201401,1,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2014
17,1984,201402,4,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2014
18,1984,201403,4,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2014
19,1984,201404,4,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2014
20,1984,201501,1,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2015
21,1984,201502,2,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2015
22,1984,201503,2,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2015
23,1984,201504,4,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2015
24,1984,201602,2,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2016
25,1984,201603,2,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2016
26,1984,201604,2,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2016
27,1984,201701,1,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2017
28,1984,201702,7,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2017
29,1984,201703,9,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2017
30,1984,201704,1,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2017
31,1984,201801,10,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2018
32,1984,201802,15,126.92317676298887,37.557209330166025,0.643730492525322,1000m,2018
33,1987 루프탑라운지,201702,1,126.92083532956543,37.54993585083953,0.40931919956496937,500m,2017
34,19호실,201802,3,126.92237479972427,37.549664499917654,0.31377956835765114,500m,2018
35,1막1장,201204,1,126.92305736355637,37.54986073317683,0.2560039290165852,500m,2012
36,22sodermalm,201301,1,126.92027439972428,37.54945499991766,0.4782309552791588,500m,2013
37,247,201603,2,126.92373109972424,37.55071479991766,0.146680773229503,500m,2016
38,247,201701,1,126.92373109972424,37.55071479991766,0.146680773229503,500m,2017
39,247,201801,1,126.92373109972424,37.55071479991766,0.146680773229503,500m,2018
40,288-9,201502,1,126.92581489972429,37.56309669991765,1.2793670107298847,1500m,2015
41,2SOYOU,201702,2,126.92227959999998,37.5485714,0.41102640291027254,500m,2017
42,2dot,201402,1,126.9187205,37.5518765,0.5536837518927162,1000m,2014
43,3 SAM PARTNERS,201402,1,126.91461658543646,37.54726015610841,1.0338505775986226,1500m,2014
44,36.5 by KEY,201601,1,126.92439630767063,37.5606482648256,1.0067743577312547,1500m,2016
45,36.5도 여름,201303,1,126.91847329972427,37.55835169991766,0.9452585753946414,1000m,2013
46,36.5도 여름,201401,1,126.91847329972427,37.55835169991766,0.9452585753946414,1000m,2014
47,36.5도여름동쪽점,201402,1,126.92694711209884,37.55548782843695,0.4664604598303005,500m,2014
48,36.5도여름동쪽점,201503,1,126.92694711209884,37.55548782843695,0.4664604598303005,500m,2015
49,360알파,201403,1,126.91976469972427,37.55078109991766,0.4691455181247279,500m,2014
50,3층아파트,201301,1,126.9273233,37.5542593,0.36174125225561293,500m,2013
51,3층아파트,201303,1,126.9273233,37.5542593,0.36174125225561293,500m,2013
52,405키친,201203,4,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2012
53,405키친,201301,1,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2013
54,405키친,201302,1,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2013
55,405키친,201303,4,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2013
56,405키친,201304,2,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2013
57,405키친,201401,3,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2014
58,405키친,201403,1,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2014
59,405키친,201601,1,126.9206942324226,37.550309100494296,0.4041476546202751,500m,2016
60,4REST,201801,4,126.9220007,37.550372100000004,0.29557559054233956,500m,2018
61,5 Extracts,201204,1,126.92060968486959,37.549893851769156,0.4292590800791763,500m,2012
62,501st 샌드위치&커피,201602,1,126.92368739972429,37.55382809991765,0.27335704121731363,500m,2016
63,5Brewing,201603,1,126.92039719972428,37.550310399917656,0.4287717479234622,500m,2016
64,5Brewing,201604,1,126.92039719972428,37.550310399917656,0.4287717479234622,500m,2016
65,5Brewing,201703,3,126.92039719972428,37.550310399917656,0.4287717479234622,500m,2017
66,5Brewing,201704,1,126.92039719972428,37.550310399917656,0.4287717479234622,500m,2017
67,5Brewing,201801,1,126.92039719972428,37.550310399917656,0.4287717479234622,500m,2018
68,5EXTRACTS,201301,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2013
69,5EXTRACTS,201302,3,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2013
70,5EXTRACTS,201303,3,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2013
71,5EXTRACTS,201304,2,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2013
72,5EXTRACTS,201401,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2014
73,5EXTRACTS,201402,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2014
74,5EXTRACTS,201403,3,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2014
75,5EXTRACTS,201501,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2015
76,5EXTRACTS,201502,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2015
77,5EXTRACTS,201503,2,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2015
78,5EXTRACTS,201504,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2015
79,5EXTRACTS,201601,1,126.92039669972428,37.550309599917654,0.4288428348565303,500m,2016
80,5brewing coffee,201404,1,126.91865542139392,37.567122745572576,1.812253698661484,2000m,2014
81,8과 2분의1,201601,1,126.92122229972428,37.54883139991765,0.45132920778578356,500m,2016
82,A TALE OF COFFEE & STYLE,201304,1,126.9275189997243,37.553591399917664,0.316046534397975,500m,2013
83,ABONNYDAY,201704,1,126.9252824,37.5619322,1.1482913715839063,1500m,2017
84,ALL ABOUT 茶,201403,1,126.91614314894443,37.551382437044886,0.7808488132289682,1000m,2014
85,ALLATORRE,201503,1,126.92478059972427,37.553557799917655,0.2191943194691876,500m,2015
86,AZOTO,201403,1,126.9213369,37.551792299999995,0.32235774191636235,500m,2014
87,Adropletincafe,201204,1,126.91776994720742,37.548911791834065,0.7026866045000739,1000m,2012
88,B.,201304,1,126.91921969972428,37.54881969991766,0.5943122345520815,1000m,2013
89,BACK IN THE DAY,201403,1,126.92156219972428,37.55707349991764,0.6793557449127834,1000m,2014
90,BEAMBALM,201703,1,126.92276709999999,37.546414899999995,0.6065302573949088,1000m,2017
91,BEAMBALM,201801,2,126.92276709999999,37.546414899999995,0.6065302573949088,1000m,2018
92,BLANC,201302,2,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2013
93,BLANC,201303,1,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2013
94,BLANC,201304,1,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2013
95,BOAZ,201502,1,126.92409219972427,37.55144469991765,0.07972198354904647,500m,2015
96,BP cafe&amp;pub,201702,1,126.9176947,37.5482739,0.7411953219020755,1000m,2017
97,BUT,201703,1,126.92100690000001,37.5618191,1.1883477761629588,1500m,2017
98,BeSweetOn,201404,1,126.92681359972427,37.55430559991765,0.34245323895646335,500m,2014
99,BeSweetOn,201502,1,126.92681359972427,37.55430559991765,0.34245323895646335,500m,2015
100,BeSweetOn,201503,2,126.92681359972427,37.55430559991765,0.34245323895646335,500m,2015
101,BeSweetOn,201504,1,126.92681359972427,37.55430559991765,0.34245323895646335,500m,2015
102,BeanTree200.25,201304,1,126.92292633163838,37.555184314895186,0.4382153310093109,500m,2013
103,Belief Coffee,201203,2,126.92566789098316,37.555445304916404,0.43234817754985677,500m,2012
104,Belief Coffee,201204,1,126.92566789098316,37.555445304916404,0.43234817754985677,500m,2012
105,Belief Coffee,201301,1,126.92566789098316,37.555445304916404,0.43234817754985677,500m,2013
106,Belief Coffee,201303,2,126.92566789098316,37.555445304916404,0.43234817754985677,500m,2013
107,Belief Coffee,201402,1,126.92566789098316,37.555445304916404,0.43234817754985677,500m,2014
108,Beliefcoffee,201404,1,126.92710199972429,37.55417299991765,0.3428433657742523,500m,2014
109,Beliefcoffee,201501,1,126.92710199972429,37.55417299991765,0.3428433657742523,500m,2015
110,Beliefcoffee,201502,1,126.92710199972429,37.55417299991765,0.3428433657742523,500m,2015
111,BingGo,201601,1,126.925026,37.553027,0.15966191745943636,500m,2016
112,Blanc,201304,1,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2013
113,Blanc,201401,6,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2014
114,Blanc,201402,3,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2014
115,Blanc,201404,1,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2014
116,Blanc,201501,2,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2015
117,Blanc,201502,1,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2015
118,Blanc,201504,2,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2015
119,Blanc,201701,3,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2017
120,Blanc,201703,1,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2017
121,Blanc,201704,2,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2017
122,Blanc,201802,2,126.92629099972429,37.55838999991765,0.7637206355538935,1000m,2018
123,Box,201403,1,126.92375603978029,37.55859256782404,0.7847514007372125,1000m,2014
124,Box,201501,2,126.92375603978029,37.55859256782404,0.7847514007372125,1000m,2015
125,Box,201502,2,126.92375603978029,37.55859256782404,0.7847514007372125,1000m,2015
126,C27,201703,1,126.9232986997243,37.55696529991764,0.6148355536961604,1000m,2017
127,C27 홍대점,201703,15,126.92333,37.556936900000004,0.6111127937858609,1000m,2017
128,C27 홍대점,201704,4,126.92333,37.556936900000004,0.6111127937858609,1000m,2017
129,C27 홍대점,201801,7,126.92333,37.556936900000004,0.6111127937858609,1000m,2018
130,CAFE A,201303,1,126.92191968821794,37.549773883423846,0.33693319872370553,500m,2013
131,CAFE THE GL,201401,1,126.9227918473396,37.55432098097949,0.35942867490456554,500m,2014
132,CAFE 연남동 23920,201704,1,126.92401880000001,37.563786,1.3563615621824447,1500m,2017
133,CAFE 정민언니,201303,1,126.92458799972427,37.55397469991765,0.26699456112096925,500m,2013
134,CAFE 정민언니,201304,2,126.92458799972427,37.55397469991765,0.26699456112096925,500m,2013
135,CAFE 정민언니,201401,2,126.92458799972427,37.55397469991765,0.26699456112096925,500m,2014
136,CAFE 정민언니,201403,1,126.92458799972427,37.55397469991765,0.26699456112096925,500m,2014
137,CAFEJOENILL,201403,1,126.9251197997243,37.55641339991765,0.5356015011095865,1000m,2014
138,CAFEURPCLASSIC,201501,1,126.92651398691747,37.55876929566247,0.8084311793342764,1000m,2015
139,CAFElocal,201704,1,126.92576365823463,37.55559340173809,0.449857322360998,500m,2017
140,CBSC International Coffeelab,201204,1,126.91732919972428,37.54928369991765,0.7225355591401944,1000m,2012
141,CBSC International Coffeelab,201401,1,126.91732919972428,37.54928369991765,0.7225355591401944,1000m,2014
142,CBSC International Coffeelab,201504,1,126.91732919972428,37.54928369991765,0.7225355591401944,1000m,2015
143,CHICAGO,201403,1,126.91893450321986,37.54958564526999,0.5783137491233942,1000m,2014
144,CHURRO101,201203,3,126.92753813650243,37.5560389700914,0.5433099083861611,1000m,2012
145,CHURRO101,201301,4,126.92753813650243,37.5560389700914,0.5433099083861611,1000m,2013
146,CHURRO101 (츄로 원오원),201303,1,126.92946034530041,37.5548165570866,0.5341673662737887,1000m,2013
147,COALMINE,201502,5,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2015
148,COALMINE,201503,6,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2015
149,COALMINE,201504,3,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2015
150,COBRA,201601,1,126.92694302332157,37.55439354043149,0.3565106794764963,500m,2016
151,COFFEE THE BRIDGE ,201303,1,126.52947934157127,33.500130975767895,450.9383780603177,na,2013
152,Cafe Amazing Grace,201501,1,126.92159489371208,37.55203113805242,0.302772283611815,500m,2015
153,Cafe Ben James,201401,1,126.91893833431652,37.548740928460326,0.6201372223432519,1000m,2014
154,Cafe Burano,201404,1,126.92085489972423,37.55686679991764,0.6897335357588238,1000m,2014
155,Cafe Choco Barista,201404,2,126.92642073459913,37.55783126378654,0.7044797254907608,1000m,2014
156,Cafe Choco Barista,201501,1,126.92642073459913,37.55783126378654,0.7044797254907608,1000m,2015
157,Cafe Choco Barista,201502,1,126.92642073459913,37.55783126378654,0.7044797254907608,1000m,2015
158,Cafe Choco Barista,201503,2,126.92642073459913,37.55783126378654,0.7044797254907608,1000m,2015
159,Cafe In Planet,201204,3,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2012
160,Cafe In Planet,201301,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2013
161,Cafe In Planet,201302,3,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2013
162,Cafe In Planet,201303,3,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2013
163,Cafe In Planet,201304,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2013
164,Cafe In Planet,201401,3,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2014
165,Cafe In Planet,201402,3,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2014
166,Cafe In Planet,201403,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2014
167,Cafe In Planet,201404,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2014
168,Cafe In Planet,201501,2,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2015
169,Cafe In Planet,201502,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2015
170,Cafe In Planet,201503,3,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2015
171,Cafe In Planet,201504,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2015
172,Cafe In Planet,201603,1,126.92524523515104,37.55650467824733,0.5461000039630188,1000m,2016
173,Cafe Jool,201301,3,126.91715663958212,37.55091781112182,0.6949616255097145,1000m,2013
174,Cafe Jool,201302,1,126.91715663958212,37.55091781112182,0.6949616255097145,1000m,2013
175,Cafe Jool,201402,1,126.91715663958212,37.55091781112182,0.6949616255097145,1000m,2014
176,Cafe Jool,201501,1,126.91715663958212,37.55091781112182,0.6949616255097145,1000m,2015
177,Cafe Jool,201503,5,126.91715663958212,37.55091781112182,0.6949616255097145,1000m,2015
178,Cafe Jool,201601,1,126.91715663958212,37.55091781112182,0.6949616255097145,1000m,2016
179,Cafe Narem,201203,1,126.92364904889006,37.55810298735046,0.7324208704781806,1000m,2012
180,Cafe Stay in,201204,1,126.91620759972427,37.549208699917656,0.8186283621595443,1000m,2012
181,Cafe Stay in,201402,1,126.91620759972427,37.549208699917656,0.8186283621595443,1000m,2014
182,Cafe The Air,201203,4,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2012
183,Cafe The Air,201204,6,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2012
184,Cafe The Air,201301,4,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2013
185,Cafe The Air,201302,6,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2013
186,Cafe The Air,201303,19,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2013
187,Cafe The Air,201304,2,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2013
188,Cafe The Air,201401,3,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2014
189,Cafe The Air,201402,10,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2014
190,Cafe The Air,201403,6,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2014
191,Cafe The Air,201404,3,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2014
192,Cafe The Air,201501,5,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2015
193,Cafe The Air,201502,4,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2015
194,Cafe The Air,201503,5,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2015
195,Cafe The Air,201504,1,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2015
196,Cafe The Air,201601,2,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2016
197,Cafe The Air,201602,1,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2016
198,Cafe The Air,201701,2,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2017
199,Cafe The Air,201702,1,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2017
200,Cafe The Air,201703,5,126.918143250434,37.552979845757534,0.6231888086012194,1000m,2017
201,Cafe Why,201404,1,126.92197469972427,37.55035759991765,0.2983548684688028,500m,2014
202,Cafe Wonderland,201301,1,126.9263083801487,37.55371791402254,0.26399109516960356,500m,2013
203,Cafe de ONE PIECE,201604,4,126.9248801,37.5533401,0.1945357838380879,500m,2016
204,Cafe de ONE PIECE,201701,1,126.9248801,37.5533401,0.1945357838380879,500m,2017
205,Cafe de ONE PIECE,201702,8,126.9248801,37.5533401,0.1945357838380879,500m,2017
206,Cafe de ONE PIECE,201703,1,126.9248801,37.5533401,0.1945357838380879,500m,2017
207,Cafe de ONE PIECE,201704,2,126.9248801,37.5533401,0.1945357838380879,500m,2017
208,Cafe de ONE PIECE,201801,1,126.9248801,37.5533401,0.1945357838380879,500m,2018
209,Cafe tea box,201404,1,126.92202479972427,37.55499509991765,0.4592552763265546,500m,2014
210,Cafe the GL,201403,1,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2014
211,Cafe the GL,201502,1,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2015
212,Cafe the GL,201504,2,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2015
213,Cafe the GL,201601,2,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2016
214,Cafe the GL,201602,3,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2016
215,Cafe the GL,201603,1,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2016
216,Cafe the GL,201604,1,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2016
217,Cafe the GL,201704,2,126.92086879218084,37.55411326785401,0.45848287688365275,500m,2017
218,Cafe the way,201203,1,126.92066731401395,37.55060619577039,0.3960549502187418,500m,2012
219,Cafe 아래,201301,1,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2013
220,Cafe 아래,201302,1,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2013
221,Cafe 아래,201304,5,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2013
222,Cafe 아래,201401,4,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2014
223,Cafe 아래,201402,1,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2014
224,Cafe 아래,201403,3,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2014
225,Cafe 아래,201404,3,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2014
226,Cafe 아래,201502,5,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2015
227,Cafe 아래,201503,1,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2015
228,Cafe 아래,201504,5,126.92320470136521,37.555423569818466,0.4534592763692001,500m,2015
229,Cafe29AVE,201502,1,126.92898696842329,37.5543502555131,0.46854650973228573,500m,2015
230,CafeBonBon,201801,1,126.91766299999999,37.55405,0.7015554782182174,1000m,2018
231,CafeMoin,201504,1,126.920645,37.555646,0.5909377405535203,1000m,2015
232,CafeRonin,201404,1,126.92728399972427,37.55406499991765,0.34221468134707755,500m,2014
233,CafetheGL입구,201704,1,126.9209938,37.553292600000006,0.3994639654090961,500m,2017
234,CaffeYAM,201502,1,126.92378535857098,37.55608025891689,0.5094575404280378,1000m,2015
235,CaffeYAM,201503,1,126.92378535857098,37.55608025891689,0.5094575404280378,1000m,2015
236,CaffeYAM,201602,1,126.92378535857098,37.55608025891689,0.5094575404280378,1000m,2016
237,CaffeYAM,201603,1,126.92378535857098,37.55608025891689,0.5094575404280378,1000m,2016
238,CaffeYAM,201604,1,126.92378535857098,37.55608025891689,0.5094575404280378,1000m,2016
239,Chans,201301,1,126.92113079899369,37.54895064598221,0.44855438347782767,500m,2013
240,Chans,201304,1,126.92113079899369,37.54895064598221,0.44855438347782767,500m,2013
241,Chans,201401,1,126.92113079899369,37.54895064598221,0.44855438347782767,500m,2014
242,Chloris Tea & Coffee,201401,1,126.92354839972424,37.55312869991766,0.21240553073393847,500m,2014
243,Chocolatyum,201203,2,126.92264410295424,37.552435328881366,0.22645602489929317,500m,2012
244,Chocolatyum,201301,1,126.92264410295424,37.552435328881366,0.22645602489929317,500m,2013
245,Chocolatyum,201401,2,126.92264410295424,37.552435328881366,0.22645602489929317,500m,2014
246,Chocolatyum,201404,1,126.92264410295424,37.552435328881366,0.22645602489929317,500m,2014
247,Coalmine,201504,2,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2015
248,Coalmine,201601,1,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2016
249,Coalmine,201602,2,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2016
250,Coalmine,201603,1,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2016
251,Coalmine,201604,3,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2016
252,Coalmine,201702,3,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2017
253,Coalmine,201703,2,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2017
254,Coalmine,201801,6,126.91872679972427,37.55206949991765,0.5547753400938438,1000m,2018
255,CocoBruni홍대점,201203,1,126.92371181011438,37.55688716419938,0.5985490050975468,1000m,2012
256,CocoBruni홍대점,201204,1,126.92371181011438,37.55688716419938,0.5985490050975468,1000m,2012
257,CocoBruni홍대점,201301,2,126.92371181011438,37.55688716419938,0.5985490050975468,1000m,2013
258,Coffee Me Up 로스팅랩,201503,1,126.92577389972428,37.55965889991764,0.8984332506433689,1000m,2015
259,Coffee 갈라파고스,201402,1,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2014
260,Coffee 갈라파고스,201404,2,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2014
261,Coffee 갈라파고스,201501,1,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2015
262,Coffee 갈라파고스,201502,2,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2015
263,Coffee 갈라파고스,201504,2,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2015
264,Coffee 갈라파고스,201601,4,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2016
265,Coffee 갈라파고스,201602,2,126.92085109972427,37.54832289991766,0.5140691827573773,1000m,2016
266,DK1744,201501,1,126.92775559869524,37.55770097127631,0.7214499222549976,1000m,2015
267,DK1744,201502,1,126.92775559869524,37.55770097127631,0.7214499222549976,1000m,2015
268,D_51,201702,1,126.91656919972428,37.54561539991766,0.9957187418709281,1000m,2017
269,Decoder,201603,1,126.91706895875794,37.54939858997225,0.7397981476077085,1000m,2016
270,Decoder,201604,1,126.91706895875794,37.54939858997225,0.7397981476077085,1000m,2016
271,Deserve Coffee,201802,1,126.9268403,37.556841399999996,0.6057819055682865,1000m,2018
272,Deweet,201703,1,126.9246983,37.5614974,1.0999882177968634,1500m,2017
273,Deweet,201704,2,126.9246983,37.5614974,1.0999882177968634,1500m,2017
274,Duie,201702,1,126.9254139,37.5487072,0.3221774021604192,500m,2017
275,EAT 홍대점,201502,1,126.92517429972428,37.55647479991765,0.5425484485371459,1000m,2015
276,EGO,201401,2,126.91480901937487,37.549709271685074,0.9223176104348513,1000m,2014
277,EGO,201503,1,126.91480901937487,37.549709271685074,0.9223176104348513,1000m,2015
278,EGO,201504,2,126.91480901937487,37.549709271685074,0.9223176104348513,1000m,2015
279,ELCAFE CoffeeRoaster,201303,1,126.91464019972427,37.55457109991764,0.9714235042339487,1000m,2013
280,ENCORE COFFEE,201801,2,126.9201075,37.5533974,0.4747155825141507,500m,2018
281,ESC방탈출카페 홍대점,201603,1,126.92324787048477,37.55254119154867,0.18570757724091802,500m,2016
282,ESC방탈출카페 홍대점,201703,1,126.92324787048477,37.55254119154867,0.18570757724091802,500m,2017
283,Ebrick coffee,201802,1,126.92595379999999,37.5629164,1.2601718976849403,1500m,2018
284,Expert100,201503,1,126.92726059972428,37.56632839991764,1.6483055251826084,2000m,2015
285,Fred&Sally,201701,1,126.92005332254926,37.55665205160704,0.7106182906024976,1000m,2017
286,Fruitalks,201404,1,126.92163949972428,37.54889469991765,0.4199390635014756,500m,2014
287,Fuse Coffee,201704,1,126.91794679999998,37.5545628,0.7033683639232833,1000m,2017
288,GHARU,201402,2,126.92701229999999,37.5561479,0.5370237445019432,1000m,2014
289,GREY Coffeebar,201703,2,126.91803,37.549220500000004,0.6677136295641999,1000m,2017
290,Gcoffee,201702,1,126.91952590000001,37.5553209,0.6352019095867133,1000m,2017
291,HOPE,201704,1,127.001779,37.537152899999995,6.973868374626036,na,2017
292,HUNYPOT,201402,1,126.92543401934002,37.55870134921197,0.7904227127465442,1000m,2014
293,Heima,201301,1,126.92431144708586,37.553410930752136,0.21056636282087346,500m,2013
294,Hello aHrin,201303,1,126.91733067736368,37.54920162680149,0.7256900175050548,1000m,2013
295,Hongdae Pocha Cafe,201702,1,-123.13325590000001,49.2897524,8182.950501822474,na,2017
296,I am autumn,201801,1,126.92004240000001,37.5661657,1.6755385234863656,2000m,2018
297,IDO,201203,1,126.91936433632004,37.548359712201645,0.6118489671601169,1000m,2012
298,JACK'S BEAN,201503,1,126.92936,37.555202,0.5575525326744675,1000m,2015
299,JEFFREY,201501,1,127.03066699972406,37.51944099991778,9.999578833739415,na,2015
300,Jem&Pebbles,201501,1,127.008793,37.534586,7.643903114681834,na,2015
301,Journey,201302,1,126.92170512302971,37.548309157125146,0.46481677453568604,500m,2013
302,Journey,201403,1,126.92170512302971,37.548309157125146,0.46481677453568604,500m,2014
303,KALDI커피,201503,1,126.92725199972428,37.55595399991764,0.524547632938902,1000m,2015
304,KT&G 상상마당,201204,1,126.92104840000002,37.5509586,0.35404448622984547,500m,2012
305,KT&G 상상마당,201302,1,126.92104840000002,37.5509586,0.35404448622984547,500m,2013
